timestamp,Tair_C,RH_p,distance_m,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
12/11/23 6:04,3.3,94.9,1.318016085,3.5,2.19,1.94,3.25,1.25,0.5,0.38,0.75,1.31,2.81,4.19
12/11/23 6:08,3.3,94.9,1.224860061,3.5,2.19,2,2,1.31,0.56,0.38,0.75,1.31,2.81,4.19
12/11/23 6:12,3.3,94.9,1.19969627,3.5,2.19,1.94,3.25,1.25,0.5,0.38,0.75,1.31,2.81,4.19
12/11/23 6:16,3.3,94.9,1.20319587,3.5,2.31,2.06,3.25,1.25,0.56,0.38,0.75,1.31,2.81,4.13
12/11/23 6:20,3.3,94.9,1.204695699,3.44,2.25,2,3.25,1.25,0.5,0.31,0.75,1.31,2.81,4.13
12/11/23 6:24,3.3,94.9,1.15753442,3.44,2.31,2.06,3.25,1.25,0.56,0.31,0.75,1.31,2.81,4.13
12/11/23 6:28,3.4,94.8,NaN,3.44,2.38,2.13,3.31,1.38,0.5,0.31,0.75,1.31,2.75,4.13
12/11/23 6:32,3.4,94.8,1.216747687,3.38,2.31,2.06,2.06,1.31,0.56,0.31,0.75,1.31,2.75,4.13
12/11/23 6:36,3.4,94.8,1.164744224,3.38,2,1.75,3.25,1.13,0.5,0.31,0.75,1.31,2.75,4.13
12/11/23 6:40,3.4,94.8,NaN,3.38,2.13,1.81,3.25,1.19,0.5,0.31,0.75,1.31,2.75,4.13
12/11/23 6:44,3.3,94.8,1.158367658,3.38,2.06,1.81,3.25,1.13,0.56,0.38,0.75,1.31,2.75,4.13
12/11/23 6:48,3.3,94.8,NaN,3.31,2.25,1.94,1.88,1.31,0.56,0.38,0.75,1.31,2.75,4.13
12/11/23 6:52,3.2,94.7,1.212808666,3.31,2.25,2,3.25,1.31,0.56,0.38,0.75,1.31,2.75,4.13
12/11/23 6:56,3.2,94.7,1.203644705,3.31,2.31,2.06,3.25,1.31,0.5,0.38,0.75,1.31,2.75,4.06
12/11/23 7:00,3.3,94.8,1.207362061,3.31,2.31,2.06,3.25,1.31,0.56,0.38,0.75,1.31,2.75,4.13
12/11/23 7:04,3.3,94.8,NaN,3.31,2.5,2.25,3.25,1.44,0.56,0.38,0.75,1.31,2.75,4.06
12/11/23 7:08,3.5,94.8,1.204464562,3.31,2.31,2.06,3.25,1.25,0.5,0.31,0.75,1.31,2.75,4.06
12/11/23 7:12,3.5,94.8,1.199963448,3.31,2.44,2.19,3.31,1.44,0.5,0.38,0.75,1.31,2.75,4.06
12/11/23 7:16,3.5,94.7,1.204297854,3.31,2.44,2.19,3.31,1.38,0.5,0.31,0.75,1.25,2.75,4.06
12/11/23 7:20,3.5,94.7,1.199963448,3.31,2.44,2.19,2.25,1.38,0.56,0.31,0.75,1.31,2.75,4.06
12/11/23 7:24,3.5,94.6,1.195795751,3.31,2.25,1.94,3.25,1.25,0.5,0.25,0.75,1.25,2.75,4.06
12/11/23 7:28,3.5,94.6,1.196462583,3.31,2.31,2.06,2.13,1.31,0.44,0.25,0.75,1.31,2.75,4.06
12/11/23 7:32,3.5,94.6,1.200963696,3.31,2.25,2,3.25,1.25,0.44,0.25,0.75,1.25,2.75,4.06
12/11/23 7:36,3.5,94.6,1.209632506,3.31,2.06,1.81,3.25,1.13,0.44,0.25,0.75,1.31,2.75,4.06
12/11/23 7:40,3.3,94.4,NaN,3.31,1.94,1.69,3.25,1.06,0.38,0.25,0.75,1.25,2.75,4.06
12/11/23 7:44,3.3,94.4,NaN,3.25,2,1.75,3.25,1.13,0.44,0.25,0.75,1.25,2.69,4
12/11/23 7:48,3.1,94.4,1.205425958,3.31,2,1.75,1.69,1.13,0.5,0.25,0.69,1.25,2.69,4.06
12/11/23 7:52,3.1,94.4,1.204926196,3.25,2,1.75,1.63,1.13,0.44,0.25,0.69,1.25,2.69,4.06
12/11/23 7:56,3.1,94.3,1.205592545,3.25,2,1.75,3.25,1.13,0.44,0.25,0.75,1.25,2.69,4
12/11/23 8:00,3.1,94.3,1.188933811,3.25,2.13,1.88,3.25,1.31,0.5,0.25,0.75,1.25,2.69,4
12/11/23 8:04,3.1,94.3,1.1877677,3.19,2.13,1.88,3.25,1.31,0.56,0.31,0.69,1.25,2.69,4
12/11/23 8:08,3.1,94.3,1.188434049,3.19,2.13,1.88,3.25,1.19,0.5,0.31,0.75,1.25,2.69,4
12/11/23 8:12,3.3,94.2,1.184031393,3.13,2.25,1.94,3.25,1.25,0.56,0.31,0.75,1.25,2.69,4.06
12/11/23 8:16,3.3,94.2,1.188364231,3.13,2.13,1.81,3.25,1.19,0.5,0.31,0.75,1.25,2.69,4
12/11/23 8:20,3.3,94.1,1.188364231,3.13,2.13,1.88,1.88,1.19,0.5,0.31,0.75,1.25,2.63,4
12/11/23 8:24,3.3,94.1,NaN,3.19,2,1.75,3.25,1.13,0.5,0.31,0.69,1.25,2.63,4
12/11/23 8:28,3.3,94,NaN,3.13,2,1.75,3.25,1.13,0.5,0.25,0.69,1.25,2.63,4
12/11/23 8:32,3.3,94,NaN,3.13,1.94,1.69,1.63,1.06,0.5,0.31,0.69,1.25,2.63,4
12/11/23 8:36,3.1,93.9,1.157948567,3.13,1.94,1.69,1.56,1.13,0.56,0.31,0.75,1.25,2.63,4
12/11/23 8:40,3.1,93.9,1.157948567,3.13,1.88,1.69,1.63,1.13,0.5,0.38,0.75,1.25,2.63,4
12/11/23 8:44,3.1,93.6,1.190599685,3.06,1.81,1.56,3.19,1.06,0.5,0.38,0.75,1.25,2.63,4
12/11/23 8:48,3.1,93.6,1.178105635,3.13,1.94,1.69,3.25,1.19,0.5,0.38,0.75,1.25,2.63,4
12/11/23 8:52,3.1,93.5,1.185435477,3.06,2,1.75,3.25,1.13,0.44,0.25,0.75,1.25,2.63,4
12/11/23 8:56,3.1,93.5,1.186435001,3.06,2.06,1.81,3.25,1.19,0.44,0.25,0.75,1.25,2.63,4
12/11/23 9:00,3.1,93.4,1.193265082,3.06,2.19,2,2,1.38,0.63,0.31,0.75,1.25,2.63,4
12/11/23 9:04,3.1,93.4,NaN,3.06,2.06,1.75,3.25,1.25,0.56,0.38,0.69,1.25,2.63,3.94
12/11/23 9:08,3.3,93.2,NaN,3.06,2.13,1.94,3.25,1.38,0.63,0.38,0.75,1.25,2.63,4
12/11/23 9:12,3.3,93.2,NaN,3,2,1.75,3.25,1.13,0.5,0.31,0.75,1.25,2.63,3.94
12/11/23 9:16,3.3,92.8,NaN,3,1.94,1.69,3.25,1.13,0.5,0.31,0.75,1.25,2.63,3.94
12/11/23 9:20,3.3,92.8,NaN,3.06,1.88,1.63,3.25,1.19,0.5,0.31,0.75,1.25,2.63,3.94
12/11/23 9:24,3.1,92.5,NaN,3,1.81,1.63,3.25,1.13,0.5,0.38,0.75,1.25,2.63,3.94
12/11/23 9:28,3.1,92.5,1.167610633,3,1.81,1.56,3.25,1,0.5,0.38,0.69,1.25,2.63,3.94
12/11/23 9:32,3.1,92.4,1.161113726,3,1.75,1.5,3.19,1,0.5,0.31,0.75,1.25,2.63,3.94
12/11/23 9:36,3.1,92.4,1.152451185,3,1.69,1.5,3.25,1,0.5,0.31,0.69,1.25,2.63,3.94
12/11/23 9:40,3,92.2,1.153408478,2.94,1.5,1.31,3.25,0.88,0.44,0.31,0.75,1.25,2.56,3.94
12/11/23 9:44,3,92.2,1.152409135,2.94,1.38,1.19,3.19,0.81,0.38,0.25,0.75,1.25,2.63,3.94
12/11/23 9:48,2.8,91.9,1.161149074,2.94,1.31,1.13,1.13,0.75,0.38,0.25,0.75,1.25,2.56,3.94
12/11/23 9:52,2.8,91.9,1.156820155,2.88,1.25,1.06,3.19,0.69,0.31,0.25,0.69,1.25,2.56,3.94
12/11/23 9:56,2.5,91.9,1.152530225,2.81,1.19,1,1.13,0.63,0.38,0.25,0.75,1.25,2.56,3.88
12/11/23 10:00,2.5,91.9,1.152530225,2.75,1.13,0.88,2.88,0.63,0.31,0.25,0.69,1.25,2.56,3.88
12/11/23 10:04,2.4,92.2,1.152487525,2.75,1.19,1,2.94,0.63,0.38,0.25,0.75,1.25,2.56,3.88
12/11/23 10:08,2.4,92.2,1.156813305,2.69,1.19,1,2.94,0.63,0.31,0.25,0.75,1.25,2.56,3.88
12/11/23 10:12,2.4,92.6,1.152487525,2.63,1.19,1,2.88,0.69,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:16,2.4,92.6,1.152487525,2.63,1.19,1,3,0.63,0.31,0.31,0.69,1.25,2.56,3.88
12/11/23 10:20,2.4,92.7,1.152653901,2.63,1.44,1.19,3.25,0.81,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:24,2.4,92.7,1.152321149,2.63,1.38,1.13,3.25,0.75,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:28,2.5,92.9,1.157023195,2.56,1.38,1.13,1.13,0.69,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:32,2.5,92.9,1.153029444,2.56,1.31,1.06,2.94,0.63,0.31,0.25,0.69,1.25,2.56,3.88
12/11/23 10:36,2.5,93.1,1.156191164,2.56,1.38,1.13,1.13,0.75,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:40,2.5,93.1,1.156191164,2.5,1.63,1.38,3.19,0.88,0.38,0.25,0.75,1.19,2.56,3.88
12/11/23 10:44,2.5,93.2,1.152696631,2.5,1.5,1.25,3.19,0.81,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:48,2.5,93.2,1.156191164,2.5,1.63,1.38,3.25,0.88,0.38,0.25,0.69,1.25,2.56,3.88
12/11/23 10:52,2.7,93.3,1.15661053,2.5,1.56,1.38,3.25,0.88,0.44,0.31,0.69,1.25,2.56,3.88
12/11/23 10:56,2.7,93.3,1.158441663,2.5,1.56,1.25,3.25,0.81,0.38,0.25,0.75,1.19,2.5,3.88
12/11/23 11:00,2.8,93.4,1.153157225,2.5,1.5,1.31,3.25,0.88,0.38,0.25,0.69,1.25,2.5,3.88
12/11/23 11:04,2.8,93.4,1.153323721,2.5,1.44,1.25,3.25,0.81,0.38,0.25,0.69,1.19,2.5,3.88
12/11/23 11:08,2.8,93.4,1.157486143,2.5,1.38,1.19,1.25,0.81,0.38,0.25,0.69,1.25,2.5,3.88
12/11/23 11:12,2.8,93.4,1.153490218,2.5,1.25,1.06,3,0.75,0.38,0.25,0.69,1.25,2.5,3.88
12/11/23 11:16,2.6,93.2,1.153904318,2.44,1.13,0.88,2.81,0.63,0.31,0.25,0.69,1.25,2.5,3.88
12/11/23 11:20,2.6,93.2,1.15906385,2.44,1,0.81,2.63,0.56,0.31,0.25,0.75,1.25,2.5,3.81
12/11/23 11:24,2.4,92.9,1.153652158,2.38,0.88,0.69,0.63,0.5,0.31,0.25,0.75,1.25,2.5,3.81
12/11/23 11:28,2.4,92.9,1.154317663,2.38,0.88,0.63,2.44,0.44,0.25,0.25,0.75,1.19,2.5,3.81
12/11/23 11:32,2.2,92.7,1.153399725,2.31,0.81,0.69,2.38,0.44,0.25,0.25,0.75,1.25,2.5,3.81
12/11/23 11:36,2.2,92.7,1.153898672,2.31,0.81,0.63,0.63,0.44,0.25,0.25,0.69,1.19,2.5,3.81
12/11/23 11:40,2.1,92.8,1.149531982,2.25,0.81,0.69,0.5,0.44,0.25,0.25,0.75,1.25,2.5,3.81
12/11/23 11:44,2.1,92.8,1.154853119,2.25,0.94,0.69,2.38,0.44,0.25,0.25,0.69,1.19,2.5,3.81
12/11/23 11:48,2.1,92.9,1.153522835,2.25,0.94,0.69,2.44,0.5,0.25,0.25,0.75,1.19,2.5,3.81
12/11/23 11:52,2.1,92.9,1.154686834,2.19,0.94,0.69,2.44,0.5,0.31,0.25,0.69,1.19,2.5,3.81
12/11/23 11:56,2.1,92.9,1.153023978,2.13,0.88,0.69,2.38,0.5,0.25,0.25,0.69,1.19,2.5,3.81
12/11/23 12:00,2.1,92.9,1.153522835,2.13,0.94,0.75,0.63,0.5,0.31,0.25,0.69,1.19,2.5,3.81
12/11/23 12:04,2.1,93.1,1.152857693,2.13,1,0.75,2.63,0.56,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:08,2.1,93.1,1.153190264,2.13,1,0.75,2,0.5,0.31,0.25,0.69,1.19,2.5,3.81
12/11/23 12:12,2.2,93.2,1.153898672,2.13,0.94,0.75,0.63,0.5,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:16,2.2,93.2,1.149241831,2.06,0.94,0.75,0.63,0.5,0.31,0.25,0.69,1.19,2.5,3.81
12/11/23 12:20,2.2,93.3,1.153898672,2.06,0.94,0.69,2.38,0.5,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:24,2.2,93.3,1.154064988,2.06,0.88,0.69,2.38,0.44,0.25,0.25,0.69,1.25,2.5,3.81
12/11/23 12:28,2.1,93.3,1.158511401,2.06,0.94,0.75,2.5,0.5,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:32,2.1,93.3,1.154021691,2,1,0.69,2.44,0.5,0.31,0.25,0.75,1.25,2.5,3.81
12/11/23 12:36,2.2,93.3,1.153732357,2,1,0.75,2.5,0.5,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:40,2.2,93.3,1.153233409,2,1,0.75,0.63,0.5,0.31,0.25,0.69,1.19,2.5,3.81
12/11/23 12:44,2.2,93.4,1.155062883,2,1,0.75,2.5,0.5,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:48,2.2,93.4,1.153898672,2,1,0.75,0.69,0.5,0.31,0.25,0.75,1.19,2.5,3.81
12/11/23 12:52,2.2,93.4,1.153067094,2,1.06,0.81,2.56,0.5,0.31,0.25,0.69,1.25,2.5,3.81
12/11/23 12:57,2.2,93.4,1.153067094,2,1.13,0.88,2.56,0.5,0.31,0.25,0.75,1.19,2.5,3.81
12/11/23 13:01,2.2,93.5,1.158555513,2,1.06,0.88,2.63,0.56,0.31,0.25,0.75,1.25,2.44,3.81
12/11/23 13:05,2.2,93.5,1.153233409,2,1.13,0.94,0.94,0.63,0.31,0.25,0.69,1.19,2.5,3.81
12/11/23 13:09,2.3,93.5,1.157435105,2,1.31,1,2.88,0.63,0.38,0.25,0.75,1.19,2.5,3.81
12/11/23 13:13,2.3,93.5,1.152943765,2.06,1.25,1,1,0.69,0.38,0.31,0.75,1.19,2.44,3.81
12/11/23 13:17,2.4,93.7,1.162303717,2.06,1,0.75,0.69,0.56,0.38,0.31,0.75,1.19,2.5,3.81
12/11/23 13:21,2.4,93.7,1.157977938,2.06,1,0.81,0.69,0.56,0.38,0.25,0.69,1.19,2.44,3.81
12/11/23 13:25,2.3,93.7,1.157934143,2.06,0.94,0.75,2.56,0.56,0.31,0.25,0.75,1.19,2.5,3.81
12/11/23 13:29,2.3,93.7,1.158433181,2.06,0.88,0.69,0.63,0.5,0.31,0.31,0.69,1.19,2.5,3.81
12/11/23 13:33,2.1,93.6,1.158345116,2.06,0.81,0.69,0.5,0.5,0.31,0.31,0.75,1.25,2.44,3.81
12/11/23 13:37,2.1,93.6,1.159509114,2,0.69,0.56,2.25,0.44,0.31,0.25,0.75,1.19,2.5,3.81
12/11/23 13:41,2,93.5,1.15813468,2.06,0.63,0.5,2,0.38,0.31,0.25,0.75,1.25,2.44,3.81
12/11/23 13:45,2,93.5,1.154477062,2.06,0.56,0.38,2,0.31,0.25,0.25,0.75,1.19,2.44,3.81
12/11/23 13:49,1.9,93.4,1.158256656,2,0.44,0.25,1.88,0.19,0.25,0.25,0.75,1.25,2.44,3.81
12/11/23 13:53,1.9,93.4,1.160085132,2,0.31,0.13,1.63,0.13,0.19,0.25,0.69,1.19,2.44,3.81
12/11/23 13:57,1.7,93.2,1.158333965,1.94,0.25,0.13,1.5,0.06,0.13,0.25,0.69,1.25,2.44,3.81
12/11/23 14:01,1.7,93.2,1.154678342,1.94,0.25,0.13,1.69,0.06,0.13,0.19,0.69,1.19,2.44,3.81
12/11/23 14:05,1.5,92.9,1.158078551,1.94,0.25,0.13,1.63,0.06,0.13,0.25,0.69,1.19,2.5,3.81
12/11/23 14:09,1.5,92.9,1.16355999,1.88,0.25,0.13,1.63,0.06,0.13,0.25,0.69,1.19,2.44,3.81
12/11/23 14:13,1.5,92.8,1.162563364,1.81,0.25,0.13,0,0.06,0.19,0.25,0.69,1.19,2.44,3.81
12/11/23 14:17,1.5,92.8,1.162231156,1.81,0.25,0.13,1.63,0.06,0.13,0.25,0.69,1.19,2.44,3.81
12/11/23 14:21,1.5,92.6,1.16671597,1.81,0.25,0.13,0,0.06,0.19,0.25,0.69,1.19,2.44,3.81
12/11/23 14:25,1.5,92.6,1.16671597,1.75,0.25,0.13,1.63,0.06,0.19,0.25,0.69,1.19,2.44,3.81
12/11/23 14:29,1.5,92.5,1.200102916,1.75,0.19,0.13,1.56,0,0.19,0.25,0.69,1.19,2.44,3.81
12/11/23 14:33,1.5,92.5,1.200435124,1.75,0.06,0,1.5,-0.06,0.13,0.25,0.75,1.19,2.44,3.81
12/11/23 14:37,1.5,91.6,1.200601228,1.75,0,-0.06,-0.13,-0.13,0.19,0.25,0.69,1.25,2.44,3.81
12/11/23 14:41,1.5,91.6,1.208906439,1.69,-0.13,-0.19,1.31,-0.19,0.13,0.25,0.75,1.19,2.44,3.81
12/11/23 14:45,1.2,91,1.204759732,1.69,-0.13,-0.19,1.31,-0.13,0.13,0.25,0.75,1.25,2.44,3.81
12/11/23 14:49,1.2,91,1.162758325,1.63,-0.19,-0.25,-0.38,-0.19,0.13,0.25,0.75,1.19,2.44,3.81
12/11/23 14:53,1.1,90.9,1.200058599,1.63,-0.13,-0.19,1.31,-0.19,0.13,0.25,0.69,1.25,2.44,3.81
12/11/23 14:57,1.1,90.9,1.200390565,1.63,-0.19,-0.25,1.31,-0.19,0.13,0.25,0.69,1.19,2.44,3.81
12/11/23 15:01,1.1,91.1,1.1990627,1.56,-0.13,-0.19,1.25,-0.19,0.13,0.25,0.75,1.25,2.44,3.81
12/11/23 15:05,1.1,91.1,1.203876213,1.56,-0.06,-0.13,-0.25,-0.19,0.13,0.25,0.69,1.19,2.44,3.81
12/11/23 15:09,1.1,91,1.203876213,1.56,0,-0.06,-0.31,-0.19,0.13,0.25,0.75,1.25,2.44,3.81
12/11/23 15:13,1.1,91,1.199394666,1.56,0.25,0.19,1.75,0,0.13,0.25,0.69,1.19,2.44,3.81
12/11/23 15:17,1.2,90.9,1.175375348,1.5,0.06,0.06,1.63,0,0.19,0.25,0.75,1.25,2.44,3.81
12/11/23 15:21,1.2,90.9,1.203597638,1.5,0,-0.06,1.44,-0.13,0.19,0.31,0.69,1.19,2.44,3.81
12/11/23 15:25,1.4,89.3,1.200880861,1.5,-0.06,-0.06,-0.19,-0.13,0.19,0.31,0.75,1.25,2.44,3.81
12/11/23 15:29,1.4,89.3,1.204036266,1.5,0,-0.06,1.5,-0.06,0.19,0.31,0.75,1.19,2.44,3.81
12/11/23 15:33,1.2,89.4,1.199281287,1.5,0,-0.06,1.5,-0.06,0.25,0.31,0.75,1.19,2.44,3.81
12/11/23 15:37,1.2,89.4,1.200775409,1.5,-0.13,-0.19,1.38,-0.13,0.19,0.31,0.75,1.19,2.44,3.88
12/11/23 15:41,1.2,89.9,NaN,1.5,-0.19,-0.25,1.31,-0.19,0.19,0.31,0.75,1.19,2.44,3.88
12/11/23 15:45,1.2,89.9,NaN,1.5,-0.19,-0.25,1.31,-0.19,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 15:49,1,90,NaN,1.5,-0.19,-0.31,-0.38,-0.19,0.13,0.25,0.75,1.19,2.44,3.88
12/11/23 15:53,1,90,NaN,1.5,-0.19,-0.31,-0.38,-0.25,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 15:57,1,90.7,NaN,1.5,-0.25,-0.31,1.25,-0.19,0.13,0.25,0.75,1.19,2.44,3.88
12/11/23 16:01,1,90.7,NaN,1.5,-0.38,-0.38,-0.5,-0.38,0.13,0.25,0.75,1.19,2.44,3.88
12/11/23 16:05,1,90.8,NaN,1.44,-0.38,-0.44,1.06,-0.38,0.06,0.25,0.75,1.19,2.44,3.88
12/11/23 16:09,1,90.8,NaN,1.44,-0.38,-0.44,-0.63,-0.44,0.06,0.25,0.75,1.19,2.44,3.88
12/11/23 16:13,0.8,90.7,NaN,1.44,-0.44,-0.44,-0.56,-0.44,0.13,0.25,0.75,1.19,2.44,3.88
12/11/23 16:17,0.8,90.7,NaN,1.38,-0.38,-0.44,-0.5,-0.38,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 16:21,0.8,90.6,NaN,1.38,-0.38,-0.44,1.06,-0.38,0.06,0.25,0.75,1.19,2.44,3.88
12/11/23 16:25,0.8,90.6,NaN,1.38,-0.31,-0.38,-0.5,-0.38,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 16:29,0.8,90.4,NaN,1.38,-0.44,-0.44,1,-0.44,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 16:33,0.8,90.4,NaN,1.38,-0.38,-0.38,1.13,-0.38,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 16:37,0.8,89.8,NaN,1.38,-0.38,-0.38,-0.5,-0.38,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 16:41,0.8,89.8,NaN,1.31,-0.25,-0.31,1.25,-0.25,0.25,0.38,0.75,1.19,2.44,3.88
12/11/23 16:45,0.8,88.9,NaN,1.31,-0.25,-0.31,-0.44,-0.25,0.19,0.38,0.75,1.19,2.44,3.88
12/11/23 16:49,0.8,88.9,NaN,1.31,-0.25,-0.31,1.25,-0.31,0.19,0.31,0.75,1.19,2.44,3.88
12/11/23 16:53,0.9,88.7,NaN,1.38,-0.19,-0.25,1.19,-0.25,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 16:57,0.9,88.7,NaN,1.31,-0.25,-0.31,1.19,-0.31,0.13,0.31,0.75,1.19,2.44,3.88
12/11/23 17:01,1,89,NaN,1.31,-0.19,-0.25,1.25,-0.31,0.13,0.25,0.75,1.19,2.44,3.88
12/11/23 17:05,1,89,NaN,1.31,-0.31,-0.38,1.13,-0.38,0.06,0.25,0.75,1.19,2.44,3.88
12/11/23 17:09,1,88.6,NaN,1.31,-0.31,-0.38,1.06,-0.38,0.06,0.31,0.75,1.19,2.44,3.94
12/11/23 17:13,1,88.6,NaN,1.31,-0.25,-0.31,-0.38,-0.31,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 17:17,0.8,88.2,NaN,1.31,-0.25,-0.31,1.25,-0.25,0.06,0.25,0.75,1.19,2.44,3.94
12/11/23 17:21,0.8,88.2,NaN,1.25,-0.19,-0.25,1.31,-0.25,0.13,0.31,0.75,1.19,2.44,3.94
12/11/23 17:25,1,88.2,NaN,1.31,-0.19,-0.25,1.25,-0.38,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 17:29,1,88.2,NaN,1.31,-0.25,-0.38,1.13,-0.38,0.06,0.25,0.75,1.19,2.44,3.94
12/11/23 17:33,1,86.6,NaN,1.25,-0.25,-0.31,-0.44,-0.38,0.06,0.25,0.75,1.19,2.44,3.88
12/11/23 17:37,1,86.6,NaN,1.25,0,-0.13,1.44,-0.19,0.06,0.25,0.75,1.19,2.44,3.94
12/11/23 17:41,0.9,87,NaN,1.25,-0.06,-0.13,1.31,-0.25,0.06,0.31,0.75,1.19,2.44,3.94
12/11/23 17:45,0.9,87,NaN,1.25,-0.19,-0.25,1.25,-0.25,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 17:49,1,85.7,NaN,1.25,0.06,-0.06,1.5,-0.13,0.13,0.31,0.75,1.25,2.44,3.94
12/11/23 17:53,1,85.7,NaN,1.25,0.13,0,0,-0.13,0.13,0.31,0.75,1.19,2.44,3.94
12/11/23 17:57,1.1,85.1,NaN,1.25,-0.06,-0.13,1.5,-0.25,0.13,0.25,0.75,1.25,2.44,3.94
12/11/23 18:01,1.1,85.1,NaN,1.25,-0.19,-0.25,1.25,-0.31,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 18:05,1.1,84.4,NaN,1.25,-0.19,-0.25,1.25,-0.31,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 18:09,1.1,84.4,NaN,1.25,-0.19,-0.31,1.25,-0.31,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 18:13,1,85.4,NaN,1.25,-0.19,-0.25,1.25,-0.25,0.13,0.25,0.75,1.19,2.44,3.94
12/11/23 18:17,1,85.4,NaN,1.25,-0.13,-0.25,1.25,-0.19,0.13,0.31,0.75,1.19,2.44,3.94
12/11/23 18:21,1,86.1,NaN,1.25,0.06,-0.06,-0.19,-0.06,0.25,0.31,0.75,1.19,2.44,3.94
12/11/23 18:25,1,86.1,NaN,1.25,0.13,0.06,1.56,0,0.25,0.38,0.75,1.19,2.44,3.94
12/11/23 18:29,1.1,86.7,NaN,1.25,0.38,0.19,0.06,0.13,0.31,0.38,0.81,1.19,2.44,4
12/11/23 18:33,1.1,86.7,NaN,1.25,0.38,0.25,1.94,0.19,0.38,0.38,0.75,1.19,2.44,4
12/11/23 18:37,1.4,84.3,NaN,1.31,0.63,0.56,0.5,0.31,0.44,0.44,0.75,1.19,2.44,4
12/11/23 18:41,1.4,84.3,NaN,1.38,0.81,0.69,0.88,0.44,0.44,0.44,0.81,1.19,2.44,4
12/11/23 18:45,1.6,81.9,NaN,1.44,0.75,0.63,2.44,0.44,0.44,0.44,0.75,1.19,2.44,4
12/11/23 18:49,1.6,81.9,NaN,1.5,1.38,1.06,3.19,0.81,0.63,0.5,0.75,1.19,2.44,4
12/11/23 18:53,1.9,79.4,NaN,1.56,1.31,1.19,3.25,0.88,0.75,0.5,0.75,1.19,2.44,4
12/11/23 18:57,1.9,79.4,NaN,1.63,1.19,1.06,3.25,1,0.81,0.56,0.81,1.19,2.44,4
12/11/23 19:01,2.5,78.2,NaN,1.75,1.25,1.13,3.19,1,0.81,0.56,0.81,1.19,2.44,4
12/11/23 19:05,2.5,78.2,NaN,1.81,1.63,1.56,3.25,1.19,0.94,0.56,0.81,1.25,2.44,4
12/11/23 19:09,2.4,80.3,NaN,1.88,1.13,1,3,0.75,0.69,0.56,0.81,1.25,2.44,4
12/11/23 19:13,2.4,80.3,NaN,1.94,0.88,0.75,2.63,0.56,0.56,0.5,0.75,1.25,2.44,4
12/11/23 19:17,2.3,76.9,NaN,2,0.69,0.56,0.5,0.38,0.5,0.44,0.81,1.19,2.44,4
12/11/23 19:21,2.3,76.9,NaN,2,0.63,0.5,0.44,0.31,0.44,0.44,0.75,1.25,2.44,4
12/11/23 19:25,2,81.7,NaN,2,0.38,0.25,1.81,0.13,0.31,0.38,0.75,1.19,2.44,4
12/11/23 19:29,2,81.7,NaN,2,0.13,0.06,1.44,-0.06,0.25,0.38,0.75,1.19,2.44,4
12/11/23 19:33,1.7,81.8,NaN,2,0.13,0,1.5,-0.13,0.19,0.31,0.75,1.19,2.44,4
12/11/23 19:37,1.7,81.8,NaN,2,0.19,0.06,1.63,-0.06,0.19,0.31,0.75,1.19,2.44,4
12/11/23 19:41,1.4,83.6,NaN,1.94,0.31,0.13,1.63,0,0.13,0.31,0.75,1.25,2.44,4
12/11/23 19:45,1.4,83.6,NaN,1.94,0.25,0.13,-0.06,0,0.19,0.31,0.75,1.25,2.44,4
12/11/23 19:49,1.4,83.2,NaN,1.88,0.31,0.19,1.75,0.06,0.13,0.31,0.69,1.19,2.5,4
12/11/23 19:53,1.4,83.2,NaN,1.88,0.31,0.19,1.75,0.06,0.25,0.31,0.75,1.25,2.44,4
12/11/23 19:57,1.4,83.6,NaN,1.81,0.25,0.13,1.69,-0.06,0.13,0.31,0.75,1.19,2.5,4
