timestamp,Tair_C,RH_p,distance_m,Tinternal_C,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name
12/16/23 23:01,0.2,66.2,1.239184115,2.38,0.56,0.44,0.19,0.25,-0.19,-0.38,-0.19,0.31,2.75,2.94,A4
12/16/23 23:05,0.2,66.2,1.242332617,2.31,0.81,0.63,0.25,1.44,-0.19,-0.5,-0.31,0.25,2.75,2.94,A4
12/16/23 23:09,0.3,65.8,1.243222802,2.25,0.81,0.69,0.38,1.5,-0.06,-0.31,-0.13,0.31,2.69,2.94,A4
12/16/23 23:13,0.3,65.8,1.236758906,2.13,1,0.88,0.63,1,0.06,-0.25,-0.13,0.31,2.75,2.94,A4
12/16/23 23:17,0.5,64.5,1.239200721,2.13,1.38,1.31,1.06,2.06,0.56,0.19,0.25,0.5,2.69,2.94,A4
12/16/23 23:21,0.5,64.5,1.236050492,2.13,1.5,1.5,1.38,2.69,0.81,0.5,0.44,0.5,2.69,2.94,A4
12/16/23 23:25,0.8,62.7,1.238718551,2.06,1.63,1.63,1.38,2.56,0.69,0.31,0.31,0.5,2.69,2.94,A4
12/16/23 23:29,0.8,62.7,1.238054981,2.06,1.5,1.38,1.06,1.31,0.44,0.13,0.19,0.44,2.69,3,A4
12/16/23 23:33,1.2,60.9,1.238128439,2,1.69,1.63,1.25,2.56,0.69,0.38,0.44,0.56,2.69,2.94,A4
12/16/23 23:37,1.2,60.9,1.243606883,2,1.56,1.56,1.25,2.19,0.19,-0.19,-0.06,0.38,2.69,2.94,A4
12/16/23 23:42,1.2,60.8,1.240784654,2,1.44,1.25,0.94,2.06,0.38,0,0.06,0.38,2.69,2.94,A4
12/16/23 23:46,1.2,60.8,1.240286614,2,1.19,1.06,0.75,1.88,0.19,-0.13,-0.06,0.31,2.69,2.94,A4
12/16/23 23:50,1.1,60.9,1.242052351,1.94,1.13,1.13,0.94,1.13,0.38,0.06,0.06,0.31,2.63,2.94,A4
12/16/23 23:54,1.1,60.9,1.239064653,1.94,1.44,1.25,1,1.31,0.44,0.06,0.13,0.38,2.69,3,A4
12/16/23 23:58,0.8,60.5,1.238884443,1.94,1.56,1.44,1.13,2.38,0.56,0.25,0.25,0.44,2.63,2.94,A4
12/17/23 0:02,0.8,60.5,1.239713905,1.94,1.13,1.06,0.81,2.06,0.31,0,0.06,0.31,2.69,2.94,A4
12/17/23 0:06,1,60.5,1.241659932,1.88,0.5,0.38,0.13,0.25,-0.31,-0.5,-0.38,0.13,2.63,2.94,A4
12/17/23 0:10,1,60.5,1.236017532,1.88,0.75,0.5,0.19,0.25,-0.25,-0.44,-0.25,0.19,2.63,2.94,A4
12/17/23 0:14,0.8,63.5,1.241041044,1.88,0.5,0.25,0,1.06,-0.38,-0.56,-0.38,0.19,2.81,2.94,A4
12/17/23 0:18,0.8,63.5,1.24004569,1.81,0.75,0.44,0.06,1.13,-0.31,-0.5,-0.31,0.13,2.63,2.94,A4
12/17/23 0:22,0.3,64.9,1.234107051,1.75,0.88,0.63,0.25,1.38,-0.25,-0.44,-0.19,0.19,2.56,3,A4
12/17/23 0:26,0.3,64.9,1.240736688,1.75,0.56,0.44,0.13,1.31,-0.25,-0.44,-0.25,0.19,2.63,3,A4
12/17/23 0:30,0.5,63.5,1.239698126,1.75,0.88,0.63,0.31,1.13,-0.06,-0.31,-0.13,0.25,2.56,2.94,A4
12/17/23 0:34,0.5,63.5,1.240029729,1.69,0.44,0.19,-0.06,0,-0.44,-0.63,-0.44,0.13,2.63,3,A4
12/17/23 0:38,0.4,63.2,1.239471594,1.69,0.5,0.25,0,0.19,-0.31,-0.5,-0.31,0.19,2.56,3,A4
12/17/23 0:42,0.4,63.2,1.243615875,1.63,0.38,0.13,-0.19,0.81,-0.56,-0.75,-0.56,0,2.63,3,A4
12/17/23 0:46,0.2,64.1,1.24034409,1.63,0.38,0.13,-0.13,0.19,-0.44,-0.63,-0.44,0.06,2.75,3,A4
12/17/23 0:50,0.2,64.1,1.235704192,1.56,0.19,0,-0.25,-0.13,-0.63,-0.81,-0.56,0,2.63,3,A4
12/17/23 0:54,0,65.2,1.24187805,1.56,-0.25,-0.31,-0.56,0.63,-0.81,-1,-0.69,0,2.69,3,A4
12/17/23 0:59,0,65.2,1.24088415,1.56,-0.31,-0.44,-0.63,0.63,-0.88,-1.06,-0.75,-0.06,2.88,3,A4
12/17/23 1:03,-0.2,67,1.239767423,1.5,-0.25,-0.38,-0.63,0.56,-0.94,-1.06,-0.81,-0.13,2.75,3,A4
12/17/23 1:07,-0.2,67,1.241092137,1.44,-0.38,-0.56,-0.81,0.31,-1.13,-1.31,-1,-0.19,2.81,3,A4
12/17/23 1:11,-0.5,66.6,1.234617465,1.38,-0.13,-0.38,-0.69,-0.44,-1,-1.19,-0.88,-0.19,2.81,3,A4
12/17/23 1:15,-0.5,66.6,1.239747913,1.31,-0.25,-0.38,-0.56,-0.44,-0.88,-1.06,-0.81,-0.13,2.88,3,A4
12/17/23 1:19,-0.6,66.5,1.239686009,1.25,-0.25,-0.38,-0.69,0.56,-1,-1.19,-0.88,-0.19,2.75,3,A4
12/17/23 1:23,-0.6,66.5,1.240016945,1.25,-0.5,-0.69,-0.94,0.13,-1.31,-1.44,-1.06,-0.19,2.81,3,A4
12/17/23 1:27,-0.5,67.5,1.236437947,1.19,-0.63,-0.75,-0.94,0.13,-1.25,-1.44,-1.06,-0.25,2.75,3,A4
12/17/23 1:31,-0.5,67.5,1.240409906,1.13,-0.56,-0.88,-1.06,0.06,-1.38,-1.5,-1.13,-0.25,2.56,3,A4
12/17/23 1:35,-0.7,67.7,1.239458564,1.06,-0.69,-0.88,-1.06,-0.75,-1.38,-1.44,-1.13,-0.25,2.63,3,A4
12/17/23 1:39,-0.7,67.7,1.239624002,1.06,-0.75,-0.94,-1.19,-0.75,-1.5,-1.63,-1.25,-0.31,2.63,3,A4
12/17/23 1:43,-0.9,68,1.240326565,1,-0.75,-1.06,-1.25,-0.25,-1.5,-1.63,-1.25,-0.38,2.5,3,A4
12/17/23 1:47,-0.9,68,1.236522897,0.94,-0.88,-1.06,-1.25,-0.38,-1.5,-1.63,-1.25,-0.38,2.56,3,A4
12/17/23 1:51,-1.1,68.8,1.235407362,0.88,-0.94,-1.19,-1.38,-0.75,-1.63,-1.69,-1.38,-0.44,2.5,3,A4
12/17/23 1:55,-1.1,68.8,1.240532162,0.75,-1,-1.25,-1.5,-0.38,-1.75,-1.88,-1.5,-0.5,2.5,3,A4
12/17/23 1:59,-1.3,69.6,1.235283679,0.75,-1.13,-1.38,-1.5,-0.38,-1.75,-1.88,-1.44,-0.5,2.5,3,A4
12/17/23 2:03,-1.3,69.6,1.234457402,0.69,-1.06,-1.19,-1.38,-0.75,-1.56,-1.75,-1.38,-0.44,2.5,3,A4
12/17/23 2:07,-1.5,71,1.239289449,0.63,-1.19,-1.38,-1.56,-1.25,-1.81,-1.88,-1.5,-0.56,2.5,3,A4
12/17/23 2:11,-1.5,71,1.235159586,0.56,-1.13,-1.38,-1.56,-1.06,-1.75,-1.88,-1.5,-0.5,2.44,3,A4
12/17/23 2:15,-1.5,71.2,1.240115422,0.5,-1.19,-1.5,-1.69,-0.5,-1.88,-2,-1.56,-0.56,2.44,3,A4
12/17/23 2:20,-1.5,71.2,1.238133087,0.44,-1.25,-1.38,-1.5,-0.38,-1.81,-1.94,-1.5,-0.63,2.56,3,A4
12/17/23 2:24,-1.7,72,1.239163424,0.38,-1.19,-1.31,-1.44,-0.38,-1.69,-1.81,-1.5,-0.56,2.5,3,A4
12/17/23 2:28,-1.7,72,1.23850289,0.38,-0.88,-1,-1.19,-0.75,-1.44,-1.63,-1.31,-0.44,2.5,3,A4
12/17/23 2:32,-1.5,71.6,1.23714192,0.31,-0.88,-1,-1.13,-0.63,-1.38,-1.56,-1.25,-0.5,2.56,3,A4
12/17/23 2:36,-1.5,71.6,1.239785033,0.31,-0.94,-1,-1.19,0,-1.44,-1.63,-1.25,-0.44,2.56,3,A4
12/17/23 2:40,-1.5,71.5,1.239124255,0.25,-1.19,-1.44,-1.69,-1.25,-1.88,-2,-1.63,-0.63,2.38,3,A4
12/17/23 2:44,-1.5,71.5,1.239619838,0.19,-1.19,-1.44,-1.63,-1.13,-1.81,-1.94,-1.56,-0.63,2.38,3,A4
12/17/23 2:48,-1.5,72.2,1.239619838,0.19,-1.31,-1.63,-1.81,-1.38,-2,-2.13,-1.69,-0.69,2.38,3,A4
12/17/23 2:52,-1.5,72.2,1.240115422,0.13,-1.19,-1.5,-1.75,-0.81,-2,-2.13,-1.69,-0.69,2.38,3,A4
12/17/23 2:56,-1.8,73.2,1.239925774,0.06,-1.56,-1.63,-1.81,-1.19,-2.06,-2.13,-1.75,-0.75,2.38,3,A4
12/17/23 3:00,-1.8,73.2,1.238274741,0.06,-1.19,-1.44,-1.63,-1.25,-1.88,-2.06,-1.69,-0.69,2.38,3,A4
12/17/23 3:04,-1.9,73.5,1.238706842,0,-1.25,-1.44,-1.63,-0.5,-1.88,-2,-1.63,-0.69,2.38,3,A4
12/17/23 3:08,-1.9,73.5,1.237881478,-0.06,-1.19,-1.38,-1.56,-1.13,-1.81,-2,-1.56,-0.69,2.38,3,A4
12/17/23 3:12,-1.8,73.1,1.238604948,-0.06,-1.13,-1.38,-1.5,-1.06,-1.75,-1.88,-1.5,-0.63,2.38,3,A4
12/17/23 3:16,-1.8,73.1,1.239100258,-0.13,-1.06,-1.38,-1.5,-1.13,-1.75,-1.88,-1.5,-0.63,2.38,3,A4
12/17/23 3:20,-1.7,73,1.239989093,-0.13,-1.25,-1.44,-1.63,-0.75,-1.88,-2,-1.56,-0.63,2.38,3,A4
12/17/23 3:24,-1.7,73,1.238833157,-0.19,-1.25,-1.44,-1.63,-0.5,-1.94,-2,-1.69,-0.69,2.38,3,A4
12/17/23 3:28,-1.6,73.1,1.239226488,-0.19,-1.44,-1.63,-1.81,-1.44,-2.06,-2.19,-1.75,-0.81,2.31,3,A4
12/17/23 3:32,-1.6,73.1,1.237905175,-0.25,-1.63,-1.88,-2.06,-1.75,-2.25,-2.38,-1.94,-0.81,2.38,3,A4
12/17/23 3:36,-1.9,73.5,1.238211624,-0.25,-1.25,-1.44,-1.56,-1.31,-1.81,-1.94,-1.56,-0.69,2.31,3,A4
12/17/23 3:40,-1.9,73.5,1.243328883,-0.31,-1.25,-1.38,-1.56,-0.5,-1.81,-1.94,-1.56,-0.63,2.31,3,A4
12/17/23 3:45,-2.1,75.3,1.238415104,-0.31,-1.38,-1.44,-1.63,-1,-1.88,-1.94,-1.56,-0.63,2.38,3,A4
12/17/23 3:49,-2.1,75.3,1.23891014,-0.38,-1.38,-1.69,-1.81,-0.75,-2,-2.13,-1.69,-0.69,2.31,3,A4
12/17/23 3:53,-1.8,74.8,1.238109638,-0.38,-1.25,-1.38,-1.56,-1.19,-1.75,-1.88,-1.5,-0.63,2.31,3,A4
12/17/23 3:57,-1.8,74.8,1.238604948,-0.38,-1.19,-1.31,-1.5,-0.25,-1.69,-1.75,-1.38,-0.56,2.31,3,A4
12/17/23 4:01,-1.9,75.6,1.23854177,-0.38,-1.06,-1.06,-1.19,-0.5,-1.38,-1.5,-1.13,-0.44,2.38,3,A4
12/17/23 4:05,-1.9,75.6,1.237716405,-0.38,-1.06,-0.94,-1.13,-0.75,-1.38,-1.44,-1.13,-0.31,2.5,3,A4
12/17/23 4:09,-1.7,76.1,1.23850289,-0.38,-1.19,-1.13,-1.19,-0.25,-1.38,-1.44,-1.06,-0.38,2.38,3,A4
12/17/23 4:13,-1.7,76.1,1.238668023,-0.38,-1.25,-1.13,-1.25,-0.75,-1.38,-1.5,-1.13,-0.31,2.44,3,A4
12/17/23 4:17,-1.7,75.9,1.238668023,-0.38,-1.13,-1.25,-1.31,-0.44,-1.44,-1.56,-1.13,-0.31,2.31,3,A4
12/17/23 4:21,-1.7,75.9,1.238668023,-0.38,-1.06,-1.19,-1.25,-0.38,-1.44,-1.5,-1.13,-0.38,2.31,3,A4
12/17/23 4:25,-1.8,77.6,1.237944535,-0.38,-1.38,-1.31,-1.38,-0.75,-1.5,-1.56,-1.19,-0.38,2.38,3,A4
12/17/23 4:29,-1.8,77.6,1.242567427,-0.38,-1.25,-1.19,-1.31,-0.13,-1.44,-1.56,-1.19,-0.44,2.5,3,A4
12/17/23 4:33,-1.8,78.7,1.238439845,-0.38,-1.25,-1.31,-1.44,-0.75,-1.56,-1.69,-1.25,-0.44,2.31,3,A4
12/17/23 4:37,-1.8,78.7,1.239265361,-0.38,-1.38,-1.31,-1.38,-0.25,-1.5,-1.56,-1.19,-0.38,2.38,3,A4
12/17/23 4:41,-1.8,79.6,1.242402324,-0.38,-1.31,-1.44,-1.56,-1.13,-1.69,-1.75,-1.31,-0.44,2.25,3,A4
12/17/23 4:45,-1.8,79.6,1.238109638,-0.38,-1.5,-1.44,-1.56,-1.13,-1.69,-1.75,-1.31,-0.44,2.38,3,A4
12/17/23 4:49,-2,80.2,1.242934634,-0.38,-1.38,-1.44,-1.5,-0.31,-1.63,-1.75,-1.25,-0.44,2.25,3,A4
12/17/23 4:53,-2,80.2,1.238808573,-0.38,-1.31,-1.31,-1.38,-0.19,-1.5,-1.56,-1.19,-0.38,2.25,3,A4
12/17/23 4:57,-2.1,81.1,1.238580116,-0.44,-1.06,-1.19,-1.25,0,-1.38,-1.5,-1.06,-0.31,2.25,3,A4
12/17/23 5:01,-2.1,81.1,1.238580116,-0.38,-1.19,-1.19,-1.25,0,-1.38,-1.44,-1.06,-0.25,2.25,3,A4
12/17/23 5:06,-1.9,81.2,1.23854177,-0.44,-1.19,-1.13,-1.19,0,-1.31,-1.38,-1,-0.25,2.38,3,A4
12/17/23 5:10,-1.9,81.2,1.238706842,-0.38,-1.25,-1.13,-1.19,0,-1.31,-1.38,-1,-0.25,2.44,3,A4
12/17/23 5:14,-1.8,81.2,1.238770051,-0.44,-1.25,-1.13,-1.19,0,-1.31,-1.38,-1,-0.25,2.31,3,A4
12/17/23 5:18,-1.8,81.2,1.238770051,-0.38,-1.19,-1.06,-1.13,0.13,-1.25,-1.38,-0.94,-0.19,2.38,3,A4
12/17/23 5:22,-1.8,81.2,1.238604948,-0.38,-1.19,-1.06,-1.13,0.13,-1.25,-1.31,-0.94,-0.25,2.5,3,A4
12/17/23 5:26,-1.8,81.2,1.238770051,-0.38,-1.19,-1.06,-1.19,0.13,-1.25,-1.31,-0.94,-0.19,2.38,3,A4
12/17/23 5:30,-1.8,80.9,1.239265361,-0.38,-1.19,-1.06,-1.19,0,-1.25,-1.38,-0.94,-0.25,2.31,3,A4
12/17/23 5:34,-1.8,80.9,1.239100258,-0.38,-1.19,-1.13,-1.19,0.13,-1.25,-1.38,-1,-0.19,2.31,3,A4
12/17/23 5:38,-1.8,81.1,1.239100258,-0.38,-1.25,-1.13,-1.19,0.06,-1.25,-1.38,-0.94,-0.25,2.38,3,A4
12/17/23 5:42,-1.8,81.1,1.237779431,-0.38,-1.19,-1.06,-1.19,-0.75,-1.25,-1.38,-0.94,-0.19,2.25,3,A4
12/17/23 5:46,-1.8,81.2,1.24273253,-0.31,-1.25,-1.13,-1.19,0,-1.25,-1.38,-0.94,-0.19,2.31,3,A4
12/17/23 5:50,-1.8,81.2,1.239100258,-0.31,-1.13,-1.13,-1.19,0.06,-1.25,-1.38,-0.94,-0.19,2.19,3,A4
12/17/23 5:54,-1.8,80.7,1.237779431,-0.31,-1.25,-1.13,-1.19,-0.75,-1.25,-1.38,-0.94,-0.19,2.38,3,A4
12/17/23 5:58,-1.8,80.7,1.239100258,-0.31,-1.25,-1.13,-1.19,-0.31,-1.25,-1.38,-0.94,-0.19,2.31,3,A4
12/17/23 6:02,-1.8,80.5,1.241741911,-0.38,-1.19,-1.13,-1.19,-0.63,-1.31,-1.38,-0.94,-0.25,2.25,3,A4
12/17/23 6:06,-1.8,80.5,1.238935154,-0.31,-1.25,-1.13,-1.19,0,-1.25,-1.38,-1,-0.25,2.31,3,A4
12/17/23 6:10,-1.8,80.5,1.238109638,-0.38,-1.19,-1.13,-1.19,-0.75,-1.25,-1.38,-0.94,-0.19,2.25,3,A4
12/17/23 6:14,-1.8,80.5,1.238109638,-0.38,-1.19,-1.13,-1.19,0.06,-1.25,-1.38,-1,-0.19,2.19,3,A4
12/17/23 6:18,-1.8,80.5,1.242897634,-0.31,-1.13,-1.13,-1.19,0.06,-1.25,-1.38,-0.94,-0.19,2.19,3,A4
12/17/23 6:22,-1.8,80.5,1.238439845,-0.31,-1,-1.13,-1.19,0,-1.25,-1.38,-0.94,-0.19,2.19,3,A4
12/17/23 6:26,-1.8,80.2,1.238935154,-0.31,-1.13,-1.13,-1.19,0,-1.25,-1.31,-0.94,-0.19,2.25,3,A4
12/17/23 6:31,-1.8,80.2,1.238109638,-0.31,-1.19,-1.06,-1.13,-0.75,-1.25,-1.31,-0.94,-0.19,2.19,3,A4
12/17/23 6:35,-1.8,81,1.238109638,-0.31,-1.25,-1.13,-1.19,-0.75,-1.25,-1.38,-0.94,-0.19,2.19,3,A4
12/17/23 6:39,-1.8,81,1.241741911,-0.31,-1.19,-1.13,-1.19,0,-1.31,-1.38,-0.94,-0.19,2.25,3,A4
12/17/23 6:43,-1.8,80.8,1.242897634,-0.31,-1.25,-1.13,-1.19,0,-1.25,-1.38,-0.94,-0.19,2.25,3,A4
12/17/23 6:47,-1.8,80.8,1.241907014,-0.31,-1.25,-1.13,-1.19,-0.81,-1.25,-1.38,-1,-0.25,2.31,3,A4
12/17/23 6:51,-1.8,81.3,1.238935154,-0.31,-1.25,-1.13,-1.19,-0.5,-1.25,-1.38,-0.94,-0.19,2.38,3,A4
12/17/23 6:55,-1.8,81.3,1.238935154,-0.31,-1.25,-1.13,-1.19,-0.19,-1.25,-1.38,-0.94,-0.19,2.31,3,A4
12/17/23 6:59,-1.8,81.5,1.239100258,-0.31,-1.19,-1.13,-1.13,0,-1.25,-1.31,-0.94,-0.19,2.25,3,A4
12/17/23 7:03,-1.8,81.5,1.238935154,-0.31,-1.25,-1.13,-1.19,-0.06,-1.25,-1.31,-0.94,-0.13,2.31,3,A4
12/17/23 7:07,-1.8,81.7,1.239100258,-0.31,-1.25,-1.13,-1.19,-0.63,-1.31,-1.38,-0.94,-0.19,2.38,3,A4
12/17/23 7:11,-1.8,81.7,1.237944535,-0.31,-1.31,-1.19,-1.25,-0.75,-1.38,-1.44,-1,-0.19,2.19,3,A4
12/17/23 7:15,-1.8,81.4,1.242072117,-0.31,-1.31,-1.19,-1.25,-0.75,-1.38,-1.44,-1,-0.25,2.25,2.94,A4
12/17/23 7:19,-1.8,81.4,1.239265361,-0.31,-1.38,-1.25,-1.31,-0.19,-1.38,-1.44,-1,-0.19,2.25,3,A4
12/17/23 7:23,-1.9,81.7,1.239036988,-0.31,-1.38,-1.31,-1.38,0,-1.44,-1.5,-1.06,-0.25,2.25,3,A4
12/17/23 7:27,-1.9,81.7,1.238376697,-0.31,-1.5,-1.38,-1.44,-0.75,-1.5,-1.63,-1.19,-0.31,2.25,3,A4
12/17/23 7:31,-1.9,81.7,1.238376697,-0.31,-1.44,-1.5,-1.56,-1,-1.63,-1.69,-1.25,-0.38,2.13,3,A4
12/17/23 7:35,-1.9,81.7,1.239367134,-0.38,-1.38,-1.5,-1.56,-0.38,-1.69,-1.75,-1.38,-0.44,2.13,2.94,A4
12/17/23 7:39,-2.1,82.2,1.243200452,-0.38,-1.56,-1.63,-1.75,-0.5,-1.81,-1.94,-1.44,-0.5,2.13,3,A4
12/17/23 7:43,-2.1,82.2,1.239405176,-0.38,-1.56,-1.75,-1.81,-0.75,-1.94,-2,-1.56,-0.56,2.13,3,A4
12/17/23 7:47,-2.1,82.1,1.24221038,-0.44,-1.63,-1.81,-1.88,-1.38,-2,-2.06,-1.56,-0.63,2.13,2.94,A4
12/17/23 7:51,-2.1,82.1,1.238745128,-0.44,-1.69,-1.81,-1.88,-1.44,-2,-2.06,-1.63,-0.56,2.13,3,A4
12/17/23 7:56,-2.3,82.5,1.242741707,-0.5,-1.63,-1.81,-1.88,-0.94,-1.94,-2,-1.56,-0.5,2.13,3,A4
12/17/23 8:00,-2.3,82.5,1.23878288,-0.5,-1.5,-1.63,-1.69,-0.5,-1.81,-1.88,-1.38,-0.44,2.13,3,A4
12/17/23 8:04,-2.4,82.9,1.238554175,-0.56,-1.44,-1.56,-1.63,-0.38,-1.75,-1.75,-1.31,-0.44,2.13,2.94,A4
12/17/23 8:08,-2.4,82.9,1.241357826,-0.56,-1.44,-1.5,-1.56,-1.19,-1.69,-1.75,-1.31,-0.44,2.13,2.94,A4
12/17/23 8:12,-2.4,83,1.24234735,-0.56,-1.5,-1.5,-1.56,-0.38,-1.69,-1.75,-1.31,-0.38,2.13,3,A4
12/17/23 8:16,-2.4,83,1.238389254,-0.56,-1.38,-1.56,-1.56,-0.31,-1.69,-1.75,-1.31,-0.38,2.13,2.94,A4
12/17/23 8:20,-2.3,82.7,1.241916951,-0.56,-1.44,-1.5,-1.56,-0.25,-1.63,-1.69,-1.25,-0.44,2.13,2.94,A4
12/17/23 8:24,-2.3,82.7,1.241257147,-0.56,-1.38,-1.5,-1.5,-0.31,-1.63,-1.69,-1.19,-0.31,2.13,3,A4
12/17/23 8:28,-2.3,82.2,1.242576756,-0.63,-1.56,-1.44,-1.5,-0.63,-1.56,-1.63,-1.13,-0.31,2.19,3,A4
12/17/23 8:32,-2.3,82.2,1.238452978,-0.63,-1.44,-1.44,-1.5,-0.25,-1.56,-1.63,-1.19,-0.31,2.19,3,A4
12/17/23 8:36,-2.2,82.2,1.242476156,-0.56,-1.38,-1.44,-1.5,-0.19,-1.5,-1.56,-1.13,-0.31,2.13,2.94,A4
12/17/23 8:40,-2.2,82.2,1.237361728,-0.56,-1.5,-1.38,-1.44,-0.81,-1.5,-1.56,-1.13,-0.25,2.31,2.94,A4
12/17/23 8:44,-2.2,81.8,1.238351617,-0.56,-1.38,-1.25,-1.38,-0.06,-1.44,-1.5,-1.13,-0.31,2.38,2.94,A4
12/17/23 8:48,-2.2,81.8,1.238351617,-0.56,-1.38,-1.25,-1.31,0.06,-1.38,-1.5,-1.06,-0.25,2.25,2.94,A4
12/17/23 8:52,-2.1,81.2,1.238745128,-0.56,-1.38,-1.31,-1.38,-0.44,-1.44,-1.5,-1.06,-0.25,2.25,3,A4
12/17/23 8:56,-2.1,81.2,1.241715344,-0.56,-1.31,-1.25,-1.31,-0.75,-1.38,-1.5,-1.06,-0.25,2.19,2.94,A4
12/17/23 9:00,-2,81.2,1.238478488,-0.56,-1.31,-1.25,-1.31,-0.75,-1.38,-1.5,-1.06,-0.25,2.19,2.94,A4
12/17/23 9:04,-2,81.2,1.237818319,-0.56,-1.31,-1.25,-1.31,-0.75,-1.38,-1.44,-1,-0.19,2.19,2.94,A4
12/17/23 9:08,-2,81.6,1.238808573,-0.56,-1.38,-1.25,-1.31,0,-1.38,-1.44,-1,-0.25,2.19,2.94,A4
12/17/23 9:12,-2,81.6,1.241614295,-0.56,-1.38,-1.31,-1.38,-0.81,-1.38,-1.44,-1.06,-0.25,2.19,2.94,A4
12/17/23 9:16,-2,81.9,1.242604549,-0.56,-1.38,-1.25,-1.31,0,-1.38,-1.5,-1,-0.25,2.19,3,A4
12/17/23 9:21,-2,81.9,1.238808573,-0.5,-1.25,-1.25,-1.25,0.06,-1.38,-1.44,-1,-0.19,2.19,2.94,A4
12/17/23 9:25,-2.1,82,1.241550332,-0.56,-1.38,-1.25,-1.25,-0.75,-1.38,-1.44,-1,-0.25,2.31,2.94,A4
12/17/23 9:29,-2.1,82,1.238415104,-0.56,-1.31,-1.19,-1.25,0,-1.38,-1.44,-1,-0.25,2.25,2.94,A4
12/17/23 9:33,-1.9,82.4,1.237551332,-0.56,-1.31,-1.19,-1.25,-0.75,-1.38,-1.44,-1,-0.25,2.19,2.94,A4
12/17/23 9:37,-1.9,82.4,1.237716405,-0.5,-1.31,-1.19,-1.25,-0.5,-1.38,-1.44,-1,-0.25,2.38,2.94,A4
12/17/23 9:41,-1.9,81.8,1.24316381,-0.5,-1.38,-1.25,-1.25,0,-1.38,-1.38,-0.94,-0.19,2.31,2.94,A4
12/17/23 9:45,-1.9,81.8,1.23854177,-0.5,-1.31,-1.19,-1.25,-0.06,-1.31,-1.44,-1,-0.19,2.31,2.94,A4
12/17/23 9:49,-1.9,81.8,1.242338446,-0.5,-1.31,-1.19,-1.25,-0.75,-1.31,-1.44,-1,-0.19,2.25,2.94,A4
12/17/23 9:53,-1.9,81.8,1.239036988,-0.5,-1.31,-1.19,-1.25,0,-1.31,-1.44,-1,-0.19,2.31,2.94,A4
12/17/23 9:57,-1.9,82.2,1.24316381,-0.5,-1.38,-1.25,-1.31,0.06,-1.31,-1.38,-0.94,-0.13,2.25,2.94,A4
12/17/23 10:01,-1.9,82.2,1.239202061,-0.5,-1.31,-1.25,-1.25,0,-1.31,-1.38,-0.94,-0.19,2.19,2.94,A4
12/17/23 10:05,-1.9,82.2,1.243493956,-0.5,-1.38,-1.25,-1.25,-0.44,-1.38,-1.38,-1,-0.25,2.25,2.94,A4
12/17/23 10:09,-1.9,82.2,1.242173373,-0.5,-1.31,-1.19,-1.25,-0.75,-1.31,-1.38,-0.94,-0.19,2.25,2.94,A4
12/17/23 10:13,-1.9,82.1,1.237716405,-0.5,-1.31,-1.19,-1.25,-0.75,-1.25,-1.38,-0.94,-0.13,2.31,2.94,A4
12/17/23 10:17,-1.9,82.1,1.23854177,-0.44,-1.25,-1.13,-1.19,0,-1.25,-1.31,-0.94,-0.13,2.31,2.94,A4
12/17/23 10:21,-1.9,82.4,1.241678154,-0.44,-1.25,-1.06,-1.13,-0.75,-1.25,-1.31,-0.88,-0.13,2.31,2.94,A4
12/17/23 10:25,-1.9,82.4,1.242503519,-0.44,-1.19,-1.06,-1.13,0.13,-1.19,-1.25,-0.88,-0.13,2.31,2.94,A4
12/17/23 10:29,-1.8,82.2,1.238770051,-0.44,-1.25,-1.06,-1.19,0.06,-1.25,-1.25,-0.88,-0.19,2.25,2.94,A4
12/17/23 10:33,-1.8,82.2,1.238935154,-0.44,-1.19,-1.06,-1.13,0.06,-1.19,-1.25,-0.88,-0.13,2.25,2.94,A4
12/17/23 10:37,-1.8,82.7,1.242567427,-0.44,-1.19,-1.06,-1.06,0.13,-1.19,-1.25,-0.88,-0.19,2.31,2.94,A4
12/17/23 10:41,-1.8,82.7,1.242402324,-0.44,-1.13,-1,-1.06,0.13,-1.19,-1.25,-0.88,-0.13,2.31,2.94,A4
12/17/23 10:46,-1.8,82.6,1.238604948,-0.44,-1.13,-1,-1.06,0.19,-1.13,-1.25,-0.81,-0.13,2.31,2.94,A4
12/17/23 10:50,-1.8,82.6,1.242567427,-0.38,-1.13,-1,-1.06,0.25,-1.13,-1.25,-0.81,-0.13,2.25,2.94,A4
12/17/23 10:54,-1.7,83,1.243291767,-0.38,-1.13,-1,-1.06,0.19,-1.13,-1.19,-0.81,-0.19,2.31,2.94,A4
12/17/23 10:58,-1.7,83,1.242466099,-0.38,-1.13,-1,-1.06,0.25,-1.13,-1.19,-0.88,-0.13,2.31,2.94,A4
12/17/23 11:02,-1.7,83,1.243291767,-0.38,-1.06,-0.94,-1,0.19,-1.13,-1.19,-0.81,-0.13,2.31,2.94,A4
12/17/23 11:06,-1.7,83,1.24164043,-0.38,-1.06,-0.94,-1,-0.81,-1.13,-1.19,-0.81,-0.13,2.31,2.94,A4
12/17/23 11:10,-1.7,82.9,1.24164043,-0.38,-1,-0.88,-1,-0.75,-1.06,-1.13,-0.81,-0.13,2.31,2.94,A4
